Date,XLE,XLF,XLK
2019-06-10,22.370641708374023,23.957429885864258,36.14686584472656
2019-06-11,22.414329528808594,23.966188430786133,36.14686584472656
2019-06-12,22.097606658935547,23.72968101501465,35.944923400878906
2019-06-13,22.3560791015625,23.808513641357422,36.05293655395508
2019-06-14,22.210460662841797,23.861072540283203,35.73828887939453
2019-06-17,22.396121978759766,23.64208221435547,35.76646041870117
2019-06-18,22.7055606842041,23.957429885864258,36.414554595947266
2019-06-19,22.68008041381836,23.913625717163086,36.546043395996094
2019-06-20,23.182462692260742,24.018739700317383,37.0814094543457
2019-06-21,23.349985122680664,23.96503448486328,36.90608215332031
2019-06-24,23.140583038330078,23.868194580078125,36.976776123046875
2019-06-25,22.95690155029297,23.788951873779297,36.29813766479492
2019-06-26,23.3095703125,23.744935989379883,36.689308166503906
2019-06-27,23.13690757751465,23.95623207092285,36.78356170654297
2019-06-28,23.405086517333984,24.29960060119629,36.77884292602539
2019-07-01,23.4271297454834,24.59014320373535,37.36323547363281
2019-07-02,23.052419662475586,24.52851104736328,37.46220779418945
2019-07-03,23.144258499145508,24.722198486328125,37.749698638916016
2019-07-05,23.17732048034668,24.792633056640625,37.678993225097656
2019-07-08,23.210384368896484,24.66938018798828,37.39151382446289
2019-07-09,23.228748321533203,24.713396072387695,37.523475646972656
2019-07-10,23.52631950378418,24.625349044799805,37.820369720458984
2019-07-11,23.57407569885254,24.766223907470703,37.961761474609375
2019-07-12,23.67327308654785,24.933500289916992,38.239810943603516
2019-07-15,23.460195541381836,24.792633056640625,38.36707305908203
2019-07-16,23.210384368896484,24.731002807617188,38.00889205932617
2019-07-17,22.945884704589844,24.519702911376953,37.909912109375
2019-07-18,22.949554443359375,24.70458984375,38.19268798828125
2019-07-19,23.056087493896484,24.598941802978516,38.02775955200195
2019-07-22,23.162626266479492,24.651769638061523,38.466041564941406
2019-07-23,23.225078582763672,24.907087326049805,38.67811584472656
2019-07-24,23.324270248413086,25.162410736083984,38.99858474731445
2019-07-25,23.059762954711914,24.9863224029541,38.83835220336914
2019-07-26,22.942203521728516,25.25925636291504,38.92317581176758
2019-07-29,22.85036277770996,25.06555938720703,38.899620056152344
2019-07-30,23.107521057128906,24.995126724243164,38.64982986450195
2019-07-31,23.0340518951416,24.871870040893555,38.0654411315918
2019-08-01,22.51238441467285,24.308401107788086,37.872215270996094
2019-08-02,22.189096450805664,24.29960060119629,37.254825592041016
2019-08-05,21.527833938598633,23.48961067199707,35.69961166381836
2019-08-06,21.50211524963379,23.868194580078125,36.29343032836914
2019-08-07,21.340476989746094,23.551237106323242,36.51964569091797
2019-08-08,21.953981399536133,24.000253677368164,37.415077209472656
2019-08-09,21.711515426635742,23.921016693115234,36.990928649902344
2019-08-12,21.454360961914062,23.463197708129883,36.5055046081543
2019-08-13,21.652734756469727,23.753734588623047,37.41978454589844
2019-08-14,20.80411720275879,22.873315811157227,36.26987075805664
2019-08-15,20.675537109375,22.987773895263672,36.203880310058594
2019-08-16,20.947385787963867,23.392765045166016,36.89194869995117
2019-08-19,21.410266876220703,23.630474090576172,37.45277404785156
2019-08-20,21.230266571044922,23.313526153564453,37.2642707824707
2019-08-21,21.36618995666504,23.41917610168457,37.70256042480469
2019-08-22,21.270675659179688,23.577653884887695,37.61300277709961
2019-08-23,20.55797576904297,22.97896385192871,36.36882781982422
2019-08-26,20.646150588989258,23.199068069458008,36.873104095458984
2019-08-27,20.517568588256836,23.05820655822754,36.81655502319336
2019-08-28,20.811464309692383,23.269508361816406,36.849544525146484
2019-08-29,21.11638069152832,23.621681213378906,37.490482330322266
2019-08-30,21.11638069152832,23.700912475585938,37.48106002807617
2019-09-03,21.013517379760742,23.45439338684082,37.02391052246094
2019-09-04,21.307411193847656,23.683307647705078,37.65543746948242
2019-09-05,21.57192039489746,24.16753578186035,38.442474365234375
2019-09-06,21.685800552368164,24.158735275268555,38.409481048583984
2019-09-09,22.119298934936523,24.52851104736328,38.12199783325195
2019-09-10,22.380128860473633,24.616552352905273,37.928775787353516
2019-09-11,22.40216827392578,24.757417678833008,38.324649810791016
2019-09-12,22.262571334838867,24.88947868347168,38.532012939453125
2019-09-13,22.43891143798828,25.083168029785156,38.24925231933594
2019-09-16,23.1920166015625,24.995126724243164,38.154991149902344
2019-09-17,22.86873435974121,25.02153968811035,38.310508728027344
2019-09-18,22.758525848388672,25.109582901000977,38.305809020996094
2019-09-19,22.699737548828125,24.995126724243164,38.39063262939453
2019-09-20,22.718278884887695,24.848234176635742,37.94294357299805
2019-09-23,22.725692749023438,24.892484664916992,38.061134338378906
2019-09-24,22.366085052490234,24.653553009033203,37.692378997802734
2019-09-25,22.403156280517578,24.857084274291992,38.1414909362793
2019-09-26,22.110275268554688,24.742048263549805,38.18403244018555
2019-09-27,22.1065731048584,24.839384078979492,37.67346954345703
2019-09-30,21.947162628173828,24.77743911743164,38.07058334350586
2019-10-01,21.439258575439453,24.255346298217773,37.71602249145508
2019-10-02,20.912830352783203,23.759794235229492,37.00688552856445
2019-10-03,21.13896942138672,23.857135772705078,37.460723876953125
2019-10-04,21.272436141967773,24.299591064453125,38.08003234863281
2019-10-07,21.083364486694336,24.17570686340332,37.91930389404297
2019-10-08,20.723752975463867,23.697856903076172,37.22435760498047
2019-10-09,20.912830352783203,23.919084548950195,37.7774772644043
2019-10-10,21.176042556762695,24.166854858398438,38.0374870300293
2019-10-11,21.461502075195312,24.467727661132812,38.5622444152832
2019-10-14,21.450387954711914,24.50312614440918,38.53860092163086
2019-10-15,21.539358139038086,24.857084274291992,38.96408462524414
2019-10-16,21.23906898498535,24.795141220092773,38.694610595703125
2019-10-17,21.253894805908203,24.812843322753906,38.61896896362305
2019-10-18,21.142677307128906,24.87478256225586,38.2502326965332
2019-10-21,21.520822525024414,25.219898223876953,38.66151428222656
2019-10-22,21.798870086669922,25.149105072021484,38.1414909362793
2019-10-23,21.980527877807617,25.255294799804688,38.174583435058594
2019-10-24,21.887845993041992,25.219898223876953,38.732418060302734
2019-10-25,22.0657958984375,25.34378433227539,39.20044708251953
2019-10-28,21.939748764038086,25.476524353027344,39.69684600830078
2019-10-29,22.02872085571289,25.538461685180664,39.337554931640625
2019-10-30,21.580137252807617,25.520769119262695,39.578651428222656
2019-10-31,21.487457275390625,25.39687728881836,39.555015563964844
2019-11-01,21.976821899414062,25.768535614013672,40.02777099609375
2019-11-04,22.692325592041016,25.989770889282227,40.23577880859375
2019-11-05,22.721988677978516,26.087108612060547,40.188499450683594
2019-11-06,22.25857162475586,26.219839096069336,40.16958999633789
2019-11-07,22.592227935791016,26.414525985717773,40.486328125
2019-11-08,22.49954605102539,26.405672073364258,40.713260650634766
2019-11-11,22.373502731323242,26.334880828857422,40.7321662902832
2019-11-12,22.25857162475586,26.370277404785156,40.86925506591797
2019-11-13,22.16218376159668,26.202146530151367,40.95909118652344
2019-11-14,22.10286521911621,26.255237579345703,40.911800384521484
2019-11-15,22.27340316772461,26.326032638549805,41.242740631103516
2019-11-18,22.002769470214844,26.379127502441406,41.36564636230469
2019-11-19,21.67652702331543,26.432222366333008,41.44601058959961
2019-11-20,21.8952579498291,26.308332443237305,41.195457458496094
2019-11-21,22.25486946105957,26.28179359436035,40.98744583129883
2019-11-22,22.18071746826172,26.476470947265625,40.93544006347656
2019-11-25,22.20296287536621,26.64459991455078,41.531105041503906
2019-11-26,21.99906349182129,26.618053436279297,41.56892776489258
2019-11-27,22.054676055908203,26.724241256713867,41.800594329833984
2019-11-29,21.832233428955078,26.67999839782715,41.67766571044922
2019-12-02,21.832233428955078,26.51186180114746,41.08199691772461
2019-12-03,21.50598907470703,26.14020347595215,40.717979431152344
2019-12-04,21.828529357910156,26.387975692749023,40.883453369140625
2019-12-05,21.72472381591797,26.51186180114746,41.034725189208984
2019-12-06,22.139942169189453,26.865827560424805,41.488563537597656
2019-12-09,22.113990783691406,26.803882598876953,41.271087646484375
2019-12-10,22.158475875854492,26.81273651123047,41.3041877746582
2019-12-11,22.12140655517578,26.750789642333984,41.58311080932617
2019-12-12,22.529205322265625,27.272884368896484,42.027496337890625
2019-12-13,22.358665466308594,27.175546646118164,42.306419372558594
2019-12-16,22.658960342407227,27.272884368896484,42.68461990356445
2019-12-17,22.67378807067871,27.37907600402832,42.585330963134766
2019-12-18,22.75905418395996,27.2640380859375,42.580623626708984
2019-12-19,22.75164222717285,27.255186080932617,42.88790512084961
2019-12-20,22.969886779785156,27.287202835083008,43.13690948486328
2019-12-23,23.205724716186523,27.224946975708008,43.26021957397461
2019-12-24,23.19449234008789,27.287202835083008,43.27445983886719
2019-12-26,23.18700408935547,27.43840789794922,43.59697341918945
2019-12-27,23.089675903320312,27.367252349853516,43.59223556518555
2019-12-30,23.016809463500977,27.287202835083008,43.340858459472656
2019-12-31,23.147891998291016,27.37614631652832,43.478397369384766
2020-01-02,23.356082916259766,27.642972946166992,44.294185638427734
2020-01-03,23.28668785095215,27.34946632385254,43.796173095703125
2020-01-06,23.467893600463867,27.331680297851562,43.90052032470703
2020-01-07,23.406206130981445,27.153799057006836,43.88154983520508
2020-01-08,23.020666122436523,27.331680297851562,44.35109329223633
2020-01-09,23.190305709838867,27.50066566467285,44.85384750366211
2020-01-10,23.059215545654297,27.296100616455078,44.74949264526367
2020-01-13,23.066926956176758,27.482877731323242,45.309165954589844
2020-01-14,23.070783615112305,27.429513931274414,45.095741271972656
2020-01-15,22.901151657104492,27.278310775756836,45.14790344238281
2020-01-16,22.939701080322266,27.518457412719727,45.7550048828125
2020-01-17,22.793195724487305,27.598499298095703,46.06330108642578
2020-01-21,22.384525299072266,27.367252349853516,46.04433059692383
2020-01-22,22.168617248535156,27.44729995727539,46.210323333740234
2020-01-23,22.083799362182617,27.37614631652832,46.428497314453125
2020-01-24,21.829343795776367,27.02927589416504,46.210323333740234
2020-01-27,21.22404670715332,26.61125373840332,45.10996627807617
2020-01-28,21.320430755615234,26.92254066467285,45.97318649291992
2020-01-29,21.096818923950195,26.878074645996094,46.09173583984375
2020-01-30,21.26645278930664,27.216054916381836,46.49015808105469
2020-01-31,20.60331916809082,26.64682388305664,45.21430969238281
2020-02-03,20.33344268798828,26.833602905273438,45.811912536621094
2020-02-04,20.406692504882812,27.091537475585938,47.01187515258789
2020-02-05,21.173921585083008,27.634078979492188,47.28697967529297
2020-02-06,20.95802116394043,27.598499298095703,47.71857452392578
2020-02-07,20.811513900756836,27.50066566467285,47.2822265625
2020-02-10,20.70741844177246,27.58071517944336,47.92251968383789
2020-02-11,20.93874168395996,27.67854881286621,47.761260986328125
2020-02-12,21.220184326171875,27.69632911682129,48.278236389160156
2020-02-13,21.154647827148438,27.68743896484375,48.150177001953125
2020-02-14,21.0428409576416,27.723018646240234,48.3588752746582
2020-02-18,20.869348526000977,27.482877731323242,48.17863082885742
2020-02-19,21.146934509277344,27.68743896484375,48.75252914428711
2020-02-20,21.123804092407227,27.634078979492188,48.24504470825195
2020-02-21,20.873197555541992,27.367252349853516,47.16366195678711
2020-02-24,19.909345626831055,26.477840423583984,45.21430969238281
2020-02-25,19.030317306518555,25.57953453063965,43.76771926879883
2020-02-26,18.455854415893555,25.392757415771484,43.966915130615234
2020-02-27,17.468868255615234,24.30767250061035,41.595458984375
2020-02-28,17.453449249267578,23.649507522583008,41.91323471069336
2020-03-02,18.15898895263672,24.859111785888672,44.336875915527344
2020-03-03,17.60380744934082,23.92522621154785,42.65312576293945
2020-03-04,18.02019500732422,24.716806411743164,44.48390579223633
2020-03-05,17.360919952392578,23.524991989135742,43.07999038696289
2020-03-06,16.385499954223633,22.724510192871094,42.16935348510742
2020-03-09,13.0852689743042,20.28752326965332,38.96787643432617
2020-03-10,13.7059907913208,21.479337692260742,41.566993713378906
2020-03-11,12.981172561645508,20.314208984375,39.60342788696289
2020-03-12,11.361897468566895,18.117353439331055,35.737945556640625
2020-03-13,12.41057014465332,20.50098419189453,39.930694580078125
2020-03-16,10.72189998626709,17.690433502197266,34.41466522216797
2020-03-17,10.795151710510254,18.650997161865234,36.757686614990234
2020-03-18,9.245279312133789,17.067842483520508,35.372737884521484
2020-03-19,9.873709678649902,17.441402435302734,35.50078582763672
2020-03-20,9.97009563446045,16.818811416625977,33.87397384643555
2020-03-23,9.290547370910645,15.840229988098145,33.564552307128906
2020-03-24,10.78050422668457,17.8045654296875,37.002052307128906
2020-03-25,11.288982391357422,18.28891372680664,36.954383850097656
2020-03-26,11.978775978088379,19.437023162841797,39.24287033081055
2020-03-27,11.166790008544922,18.845029830932617,37.46928787231445
2020-03-30,11.281098365783691,19.203811645507812,39.04739761352539
2020-03-31,11.454535484313965,18.67461585998535,38.31795120239258
2020-04-01,10.886932373046875,17.535478591918945,36.491920471191406
2020-04-02,11.884178161621094,17.974990844726562,37.34532928466797
2020-04-03,11.758044242858887,17.616201400756836,36.76844024658203
2020-04-06,12.380830764770508,18.88090705871582,39.905582427978516
2020-04-07,12.64492416381836,19.069271087646484,39.54800033569336
2020-04-08,13.488442420959473,19.903440475463867,40.611202239990234
2020-04-09,13.366250991821289,20.970815658569336,40.620731353759766
2020-04-13,13.322891235351562,20.208402633666992,40.7113151550293
2020-04-14,13.259820938110352,20.2981014251709,42.418155670166016
2020-04-15,12.637038230895996,19.419082641601562,41.49322509765625
2020-04-16,12.097029685974121,19.078237533569336,41.99860382080078
2020-04-17,13.382017135620117,20.082826614379883,42.55641555786133
2020-04-20,12.96419620513916,19.73301887512207,41.874637603759766
2020-04-21,12.735580444335938,19.09618377685547,40.1201286315918
2020-04-22,13.188874244689941,19.30247688293457,41.664859771728516
2020-04-23,13.614575386047363,19.221752166748047,41.378807067871094
2020-04-24,13.646108627319336,19.49981117248535,42.256046295166016
2020-04-27,13.941737174987793,20.163557052612305,42.61838912963867
2020-04-28,14.26101303100586,20.37882423400879,42.05104064941406
2020-04-29,15.317381858825684,20.970815658569336,43.77693557739258
2020-04-30,14.978394508361816,20.441612243652344,43.58147048950195
2020-05-01,14.130936622619629,19.78683090209961,42.38478088378906
2020-05-04,14.619707107543945,19.607446670532227,42.94736099243164
2020-05-05,14.631534576416016,19.544658660888672,43.538570404052734
2020-05-06,14.249190330505371,19.123090744018555,43.877071380615234
2020-05-07,14.619707107543945,19.571565628051758,44.535011291503906
2020-05-08,15.285849571228027,19.99313735961914,45.18819046020508
2020-05-11,15.017814636230469,19.607446670532227,45.488555908203125
2020-05-12,14.753722190856934,19.09618377685547,44.54930877685547
2020-05-13,14.083636283874512,18.53110122680664,43.78171920776367
2020-05-14,14.241303443908691,19.006486892700195,44.33953857421875
2020-05-15,14.186118125915527,18.88090705871582,44.56360626220703
2020-05-18,15.34497356414795,19.849620819091797,45.655418395996094
2020-05-19,14.915331840515137,19.365262985229492,45.488555908203125
2020-05-20,15.510527610778809,19.795804977416992,46.48500442504883
2020-05-21,15.262201309204102,19.73301887512207,45.83659362792969
2020-05-22,15.167595863342285,19.66126251220703,46.00345993041992
2020-05-26,15.58935832977295,20.683792114257812,45.955780029296875
2020-05-27,15.790388107299805,21.580739974975586,46.21800994873047
2020-05-28,15.348916053771973,21.239898681640625,46.12741470336914
2020-05-29,15.277969360351562,20.99772071838379,46.709083557128906
2020-06-01,15.546000480651855,21.239898681640625,46.69477462768555
2020-06-02,15.979585647583008,21.410324096679688,47.133399963378906
2020-06-03,16.44864273071289,22.208616256713867,47.500511169433594
2020-06-04,16.452587127685547,22.692968368530273,47.10955810546875
2020-06-05,17.674509048461914,23.536108016967773,48.34916305541992
2020-06-08,18.470731735229492,23.98458480834961,48.59230422973633
2020-06-09,17.776996612548828,23.47332000732422,48.82117462158203
2020-06-10,16.90194320678711,22.59430503845215,49.63644027709961
2020-06-11,15.309501647949219,20.7465763092041,46.790130615234375
2020-06-12,15.695784568786621,21.374448776245117,47.395626068115234
2020-06-15,15.743087768554688,21.670442581176758,47.85332489013672
2020-06-16,16.196374893188477,22.01128387451172,48.87361145019531
2020-06-17,15.644543647766113,21.679407119750977,48.864078521728516
2020-06-18,15.837688446044922,21.65250015258789,49.08338928222656
2020-06-19,15.59723949432373,21.508989334106445,48.7448844909668
2020-06-22,15.669503211975098,21.402475357055664,49.663272857666016
2020-06-23,15.685470581054688,21.501766204833984,50.021846771240234
2020-06-24,14.815162658691406,20.74351692199707,48.89356994628906
2020-06-25,15.098616600036621,21.29414939880371,49.51985168457031
2020-06-26,14.575629234313965,20.382444381713867,48.54456329345703
2020-06-29,14.771254539489746,20.608116149902344,49.075233459472656
2020-06-30,15.110587120056152,20.887941360473633,49.95491027832031
2020-07-01,14.743304252624512,20.707414627075195,50.03619384765625
2020-07-02,14.90698528289795,20.73448944091797,50.327816009521484
2020-07-06,14.950904846191406,21.13166618347168,51.20749282836914
2020-07-07,14.475826263427734,20.69838523864746,50.672035217285156
2020-07-08,14.463848114013672,20.915027618408203,51.49912643432617
2020-07-09,13.749238014221191,20.472715377807617,51.68556594848633
2020-07-10,14.188387870788574,21.176801681518555,51.671234130859375
2020-07-13,14.112528800964355,21.267070770263672,50.60031509399414
2020-07-14,14.607568740844727,21.375389099121094,51.18358612060547
2020-07-15,14.922956466674805,21.79964828491211,51.46087646484375
2020-07-16,14.855087280273438,21.79964828491211,50.82501983642578
2020-07-17,14.647485733032227,21.61911964416504,51.07362747192383
2020-07-20,14.403968811035156,21.519821166992188,52.3787841796875
2020-07-21,15.274271011352539,21.944076538085938,51.852901458740234
2020-07-22,15.086634635925293,21.944076538085938,52.268836975097656
2020-07-23,15.058690071105957,21.96213722229004,50.91107177734375
2020-07-24,14.974854469299316,21.90797233581543,50.294342041015625
2020-07-27,14.990824699401855,21.727432250976562,51.08797073364258
2020-07-28,14.735319137573242,21.67327117919922,50.4903678894043
2020-07-29,15.042719841003418,22.07948112487793,51.22182846069336
2020-07-30,14.451870918273926,21.68230438232422,51.50868225097656
2020-07-31,14.384001731872559,21.691326141357422,52.794715881347656
2020-08-03,14.43589973449707,21.7545166015625,54.0951042175293
2020-08-04,14.787221908569336,21.66424560546875,54.2337532043457
2020-08-05,14.942915916442871,21.96213722229004,54.43455123901367
2020-08-06,14.823150634765625,21.953105926513672,55.199493408203125
2020-08-07,14.843111038208008,22.42249870300293,54.37718200683594
2020-08-10,15.302217483520508,22.58498191833496,54.22419357299805
2020-08-11,15.250317573547363,22.846755981445312,53.248905181884766
2020-08-12,15.402018547058105,22.783571243286133,54.45845031738281
2020-08-13,15.102606773376465,22.639144897460938,54.48234558105469
2020-08-14,15.246326446533203,22.729406356811523,54.44410705566406
2020-08-17,15.15849781036377,22.35028648376465,54.80744934082031
2020-08-18,14.966869354248047,22.205856323242188,55.01302719116211
2020-08-19,14.795207023620605,22.196828842163086,54.946102142333984
2020-08-20,14.475826263427734,21.989215850830078,55.67755889892578
2020-08-21,14.384001731872559,21.944076538085938,56.3851432800293
2020-08-24,14.779234886169434,22.467632293701172,56.87277603149414
2020-08-25,14.571640968322754,22.530820846557617,57.15962600708008
2020-08-26,14.264237403869629,22.42249870300293,58.32136535644531
2020-08-27,14.292184829711914,22.80162239074707,58.36917495727539
2020-08-28,14.547684669494629,22.891891479492188,58.88072967529297
2020-08-31,14.2322998046875,22.6210880279541,59.06717300415039
2020-09-01,14.13648509979248,22.68427276611328,60.19546127319336
2020-09-02,14.068618774414062,23.009235382080078,60.73091125488281
2020-09-03,13.964816093444824,22.657194137573242,57.26958084106445
2020-09-04,13.920903205871582,22.82870101928711,56.471187591552734
2020-09-08,13.413891792297363,22.241962432861328,53.918212890625
2020-09-09,13.505714416503906,22.467632293701172,55.67755889892578
2020-09-10,13.0106782913208,22.15169334411621,54.420204162597656
2020-09-11,13.022652626037598,22.305147171020508,54.0042724609375
2020-09-14,13.122458457946777,22.612058639526367,55.137332916259766
2020-09-15,13.026646614074707,22.305147171020508,55.682350158691406
2020-09-16,13.549630165100098,22.557899475097656,54.82179260253906
2020-09-17,13.569591522216797,22.32320213317871,54.367618560791016
2020-09-18,13.417884826660156,22.27806854248047,53.43057632446289
2020-09-21,12.973136901855469,21.71986961364746,53.87474060058594
2020-09-22,12.839226722717285,21.538341522216797,54.72761154174805
2020-09-23,12.25894546508789,21.057292938232422,53.021873474121094
2020-09-24,12.254887580871582,21.102670669555664,53.318931579589844
2020-09-25,12.246771812438965,21.32050323486328,54.59345626831055
2020-09-28,12.534883499145508,21.828784942626953,55.63798141479492
2020-09-29,12.189962387084961,21.55649185180664,55.451114654541016
2020-09-30,12.15343952178955,21.846933364868164,55.915870666503906
2020-10-01,11.780112266540527,21.88324546813965,56.50524139404297
2020-10-02,11.8937349319458,22.055694580078125,55.072601318359375
2020-10-05,12.25083065032959,22.41875457763672,56.28003692626953
2020-10-06,12.068222999572754,22.191844940185547,55.40800094604492
2020-10-07,12.238658905029297,22.563980102539062,56.42376708984375
2020-10-08,12.697198867797852,22.872577667236328,56.7160530090332
2020-10-09,12.494305610656738,22.899799346923828,57.58329772949219
2020-10-12,12.526766777038574,23.153945922851562,59.154884338378906
2020-10-13,12.331988334655762,22.70920181274414,58.77635955810547
2020-10-14,12.384742736816406,22.49136734008789,58.46491622924805
